X,Y,Pressure,Time
612.815759758293,231.362901699881,0.149939,0
612.815759758293,231.362901699881,0.3233211,1
612.815759758293,231.362901699881,0.3575092,1
605.831171605579,229.279830317087,0.4471307,14
612.815759758293,231.362901699881,0.3638584,14
612.815759758293,231.362901699881,0.3638584,14
612.815759758293,231.362901699881,0.3948718,14
612.815759758293,231.362901699881,0.4285714,14
612.815759758293,231.362901699881,0.3948718,15
612.815759758293,231.362901699881,0.4285714,30
605.831171605579,229.279830317087,0.4471307,31
593.408917508469,233.841492965484,0.4761905,45
597.955931272317,231.46837366863,0.4644689,45
601.987304300058,229.912662129582,0.4568987,45
601.987304300058,229.912662129582,0.4568987,45
593.408917508469,233.841492965484,0.4761905,46
597.955931272317,231.46837366863,0.4644689,46
588.768150883511,236.636500137333,0.4937729,61
580.377269814142,245.733457441939,0.5079365,77
582.205450605792,242.753874324778,0.5079365,77
585.346171452986,239.563347270119,0.5072039,77
579.767876216926,248.370256660665,0.4813187,92
579.767876216926,248.370256660665,0.4813187,92
579.767876216926,250.479696035646,0.4358974,92
579.767876216926,250.479696035646,0.4358974,93
580.471022675253,252.193615527818,0.3997558,108
582.111697744682,253.380175176244,0.3775336,109
583.939878536332,254.013006988739,0.3667888,123
583.939878536332,254.013006988739,0.3667888,123
585.955565050203,254.013006988739,0.3614164,123
585.955565050203,254.013006988739,0.3614164,124
588.065004425184,254.013006988739,0.3587302,139
590.596331675161,253.195599230934,0.3587302,156
593.315164647359,251.560783715323,0.3587302,156
596.362132633442,249.372240363781,0.365812,170
596.362132633442,249.372240363781,0.365812,170
599.690359202856,246.735441145054,0.3714286,170
603.018585772271,243.650386059145,0.379243,170
606.065553758354,240.275283059175,0.3892552,170
608.596881008332,237.005652027955,0.4031746,170
610.518814661092,234.184276863918,0.4205128,170
611.59697256386,232.022101504563,0.4510379,170
612.112613299966,230.018134098331,0.5308914,170
612.112613299966,230.018134098331,0.568254,170
612.112613299966,230.650965910825,0.4879121,170
599.690359202856,246.735441145054,0.3714286,171
603.018585772271,243.650386059145,0.379243,186
606.065553758354,240.275283059175,0.3892552,187
608.596881008332,237.005652027955,0.4031746,202
610.518814661092,234.184276863918,0.4205128,203
611.59697256386,232.022101504563,0.4510379,203
612.112613299966,230.650965910825,0.4879121,217
612.112613299966,230.018134098331,0.5308914,218
612.112613299966,230.018134098331,0.568254,233
612.018860438856,230.018134098331,0.5943834,234
611.128208258309,231.547477645192,0.5943834,248
606.440565202795,244.731473738823,0.5887668,264
