X,Y,Pressure,Time
662.457899716178,190.993505661183,0.08791209,0
662.457899716178,190.993505661183,0.1372405,1
662.457899716178,190.993505661183,0.1614164,1
662.457899716178,190.808929715873,0.3030525,15
662.457899716178,190.808929715873,0.3264957,15
662.457899716178,190.808929715873,0.3418804,15
662.457899716178,190.808929715873,0.3509158,15
662.457899716178,190.808929715873,0.356044,15
662.457899716178,190.808929715873,0.3579976,15
662.457899716178,190.808929715873,0.3579976,15
662.457899716178,190.808929715873,0.3582418,15
662.457899716178,190.808929715873,0.358486,15
662.457899716178,190.808929715873,0.3587302,15
662.457899716178,190.808929715873,0.3589744,15
662.457899716178,190.808929715873,0.3592186,15
662.457899716178,190.808929715873,0.360928,15
662.457899716178,190.808929715873,0.3638584,15
662.457899716178,190.808929715873,0.3687424,15
662.457899716178,190.808929715873,0.3777778,15
662.457899716178,190.808929715873,0.3887668,15
662.457899716178,190.993505661183,0.1772894,15
662.457899716178,190.993505661183,0.1772894,15
662.457899716178,190.993505661183,0.198779,15
662.457899716178,190.993505661183,0.2344322,15
662.457899716178,190.993505661183,0.2698413,15
662.457899716178,190.993505661183,0.198779,16
662.457899716178,190.993505661183,0.2344322,16
662.457899716178,190.993505661183,0.2698413,31
662.457899716178,190.808929715873,0.3030525,32
662.457899716178,190.808929715873,0.3264957,46
662.457899716178,190.808929715873,0.3418804,47
662.457899716178,190.808929715873,0.3509158,62
662.457899716178,190.808929715873,0.356044,63
662.457899716178,190.808929715873,0.3579976,78
662.457899716178,190.808929715873,0.3579976,79
662.457899716178,190.808929715873,0.3582418,93
662.457899716178,190.808929715873,0.358486,94
662.457899716178,190.808929715873,0.3587302,109
662.457899716178,190.808929715873,0.3589744,110
662.457899716178,190.808929715873,0.3592186,124
662.457899716178,190.808929715873,0.360928,125
662.457899716178,190.808929715873,0.3638584,140
662.457899716178,190.808929715873,0.3687424,141
662.457899716178,190.808929715873,0.3777778,156
662.457899716178,190.808929715873,0.3887668,157
662.457899716178,190.808929715873,0.4,171
662.457899716178,190.729825739311,0.4092796,172
662.457899716178,190.729825739311,0.4168498,187
662.457899716178,190.729825739311,0.4236874,188
662.457899716178,190.624353770562,0.4307692,203
662.457899716178,190.624353770562,0.4307692,203
662.457899716178,190.624353770562,0.4388278,203
662.457899716178,190.624353770562,0.4388278,204
662.457899716178,190.545249794,0.4620269,218
662.457899716178,190.624353770562,0.4503053,218
662.457899716178,190.624353770562,0.4503053,218
662.457899716178,190.545249794,0.4620269,219
662.457899716178,190.545249794,0.4735043,234
662.036011841182,189.991521958068,0.5103785,235
662.457899716178,190.25520187994,0.4989011,235
662.457899716178,190.439777825251,0.4862027,235
662.457899716178,190.439777825251,0.4862027,235
662.457899716178,190.25520187994,0.4989011,249
662.036011841182,189.991521958068,0.5103785,250
661.520371105075,189.727842036195,0.5169719,265
660.910977507859,189.253218176824,0.5247864,266
660.910977507859,189.253218176824,0.535287,296
662.8,191,0.5,296
660.395336771752,188.804962309641,0.535287,297
658.801538132878,187.618402661214,0.5819292,298
659.082796716208,187.802978606525,0.5709402,298
659.410931730094,188.093026520585,0.5604396,298
659.83281960509,188.435810419019,0.5460318,298
655.051423688467,186.089059114353,0.6605617,312
655.754570146794,186.273635059664,0.6576313,312
656.457716605121,186.537314981536,0.6500611,312
656.973357341227,186.721890926847,0.6434677,312
657.488998077334,186.906466872158,0.6329671,312
657.91088595233,187.091042817469,0.623199,312
658.285897396771,187.354722739341,0.6107448,312
658.520279549547,187.433826715903,0.5953602,312
658.520279549547,187.433826715903,0.5953602,312
658.285897396771,187.354722739341,0.6107448,313
657.91088595233,187.091042817469,0.623199,328
657.488998077334,186.906466872158,0.6329671,329
656.973357341227,186.721890926847,0.6434677,343
656.457716605121,186.537314981536,0.6500611,344
655.754570146794,186.273635059664,0.6576313,359
655.051423688467,186.089059114353,0.6605617,360
653.973265785699,185.904483169042,0.6625153,374
650.316904202399,185.799011200293,0.6666667,390
652.42634357738,185.799011200293,0.6654457,390
639.910336619159,187.354722739341,0.6666667,406
643.847956785791,186.352739036225,0.6666667,406
647.363689077425,185.799011200293,0.6666667,406
632.316354869228,189.622370067446,0.6708181,421
635.972716452528,188.435810419019,0.6671551,421
635.972716452528,188.435810419019,0.6671551,421
632.316354869228,189.622370067446,0.6708181,422
625.238013855403,192.443745231483,0.6962149,437
627.066194647053,191.626337473678,0.6881563,437
629.41001617481,190.729825739311,0.6783883,437
629.41001617481,190.729825739311,0.6783883,437
625.238013855403,192.443745231483,0.6962149,438
627.066194647053,191.626337473678,0.6881563,438
621.534775841548,194.895968504898,0.7003663,453
623.550462355419,193.445728934599,0.6998779,453
623.550462355419,193.445728934599,0.6998779,453
621.534775841548,194.895968504898,0.7003663,454
614.034546952727,202.621790215766,0.7006105,468
618.487807855464,197.717343668935,0.7006105,468
618.487807855464,197.717343668935,0.7006105,468
614.034546952727,202.621790215766,0.7006105,469
602.221686452834,216.992345957823,0.7001221,484
608.174993133335,209.451100192267,0.7003663,484
608.174993133335,209.451100192267,0.7003663,484
602.221686452834,216.992345957823,0.7001221,485
597.3465376751,223.452504043702,0.6996337,499
592.424512466811,231.916629535813,0.6974359,515
592.893276772362,230.360917996765,0.6991453,515
594.205816827906,228.014166692099,0.6993895,515
592.330759605701,233.551445051424,0.6923077,531
592.330759605701,233.551445051424,0.6923077,531
592.330759605701,235.291732535783,0.6793651,531
592.330759605701,235.291732535783,0.6793651,532
