X,Y,Pressure,Time
581.689809869686,244.836945707572,0.149939,0
581.689809869686,244.836945707572,0.174359,1
573.720816675314,239.642451246681,0.2083028,15
575.830256050294,240.275283059175,0.1858364,15
581.689809869686,244.836945707572,0.174359,15
581.689809869686,244.836945707572,0.174359,15
581.689809869686,244.836945707572,0.174359,15
581.689809869686,244.836945707572,0.174359,16
575.830256050294,240.275283059175,0.1858364,31
573.720816675314,239.642451246681,0.2083028,32
565.611194189276,242.753874324778,0.2383394,46
568.75191503647,240.011603137303,0.2368742,46
571.376995147557,239.642451246681,0.225641,46
571.376995147557,239.642451246681,0.225641,46
565.611194189276,242.753874324778,0.2383394,47
568.75191503647,240.011603137303,0.2368742,47
558.439100314341,255.014990691855,0.2422466,62
562.001709036531,247.842896816919,0.2385836,62
562.001709036531,247.842896816919,0.2385836,62
558.439100314341,255.014990691855,0.2422466,63
553.892086550493,269.939274269845,0.2566545,78
555.626514481033,263.030860316782,0.2493284,78
555.626514481033,263.030860316782,0.2493284,78
553.892086550493,269.939274269845,0.2566545,79
553.423322244942,274.949192785424,0.2644689,93
553.423322244942,274.949192785424,0.2644689,93
553.423322244942,277.665095980712,0.2703297,93
553.423322244942,277.665095980712,0.2703297,94
553.517075106052,279.669063386944,0.2781441,109
553.517075106052,279.669063386944,0.2781441,109
554.923368022706,281.488454847865,0.2849817,109
554.923368022706,281.488454847865,0.2849817,110
557.032807397687,283.044166386914,0.2866911,124
557.032807397687,283.044166386914,0.2866911,124
560.173528244881,284.019782097842,0.2866911,124
560.173528244881,284.019782097842,0.2866911,125
564.908047730949,283.861574144719,0.2881563,156
571.001983703116,280.407367168188,0.2881563,156
577.845942564165,274.131785027619,0.2879121,156
584.033631397443,266.300491348003,0.2774115,171
584.033631397443,266.300491348003,0.2774115,171
588.346263008515,257.836365855892,0.2735043,171
588.674398022401,237.559379863887,0.2571429,171
589.799432355724,238.745939512314,0.2571429,171
590.40882595294,250.189648121586,0.2698413,171
590.502578814051,241.013586840419,0.2590965,171
590.502578814051,244.836945707572,0.2666667,171
588.346263008515,257.836365855892,0.2735043,172
590.40882595294,250.189648121586,0.2698413,172
590.502578814051,244.836945707572,0.2666667,187
588.674398022401,237.559379863887,0.2571429,203
589.799432355724,238.745939512314,0.2571429,203
590.502578814051,241.013586840419,0.2590965,203
587.174352244636,237.111123996704,0.2815629,218
578.549089022492,245.021521652882,0.3147741,234
580.892910550249,240.459859004486,0.3147741,234
583.330484939116,237.559379863887,0.3147741,234
583.330484939116,237.559379863887,0.3147741,234
585.439924314097,237.111123996704,0.3106227,234
585.439924314097,237.111123996704,0.3106227,234
580.892910550249,240.459859004486,0.3147741,249
578.549089022492,245.021521652882,0.3147741,250
576.017761772515,256.834382152776,0.3179487,265
576.017761772515,261.659724723045,0.3194139,265
576.955290383618,251.007055879391,0.3147741,265
576.955290383618,251.007055879391,0.3147741,265
576.017761772515,256.834382152776,0.3179487,266
576.017761772515,261.659724723045,0.3194139,266
576.439649647511,265.034827723014,0.3218559,281
576.439649647511,265.034827723014,0.3218559,281
577.752189703055,267.487050996429,0.3240537,281
577.752189703055,267.487050996429,0.3240537,282
579.580370494705,270.123850215155,0.3240537,296
579.580370494705,270.123850215155,0.3240537,296
582.017944883572,272.39149754326,0.3257631,296
584.92428357799,274.210889004181,0.3257631,296
588.252510147404,274.949192785424,0.3255189,296
582.017944883572,272.39149754326,0.3257631,312
584.92428357799,274.210889004181,0.3257631,312
588.252510147404,274.949192785424,0.3255189,312
591.908871730705,274.843720816675,0.3238095,328
591.908871730705,274.843720816675,0.3238095,328
596.033997619556,272.022345652638,0.3174603,328
596.033997619556,272.022345652638,0.3174603,329
600.299752800073,266.564171269875,0.3142857,343
600.299752800073,266.564171269875,0.3142857,343
604.331125827815,258.390093691824,0.3081807,343
604.331125827815,258.390093691824,0.3081807,344
607.471846675008,248.923984496597,0.2962149,359
607.471846675008,248.923984496597,0.2962149,359
609.300027466659,239.378771324808,0.2849817,359
609.909421063875,231.916629535813,0.2708181,359
609.300027466659,239.378771324808,0.2849817,360
609.909421063875,231.916629535813,0.2708181,360
609.909421063875,227.381334879604,0.2632479,374
609.909421063875,224.744535660878,0.2632479,375
609.909421063875,222.819672231208,0.3152625,390
609.909421063875,223.557976012452,0.2781441,390
609.909421063875,223.557976012452,0.2781441,390
609.909421063875,222.819672231208,0.3152625,391
609.909421063875,222.740568254646,0.3316239,406
609.909421063875,222.740568254646,0.3316239,421
609.909421063875,225.271895504624,0.3074481,421
610.284432508316,230.466389965514,0.3032967,421
611.50321970275,238.11310769982,0.3032967,437
611.50321970275,238.11310769982,0.3032967,437
613.003265480514,246.840913113804,0.3081807,437
613.003265480514,246.840913113804,0.3081807,438
614.737693411054,255.568718527787,0.3184371,453
614.737693411054,255.568718527787,0.3184371,453
616.378368480483,263.294540238655,0.3279609,453
616.378368480483,263.294540238655,0.3279609,454
617.690908536027,268.752714621418,0.3318681,468
618.769066438795,272.760649433882,0.3321123,469
619.612842188787,275.212872707297,0.3323565,484
619.612842188787,275.212872707297,0.3323565,484
620.222235786004,276.584008301035,0.3323565,484
620.222235786004,276.584008301035,0.3323565,485
620.784752952666,277.665095980712,0.3304029,499
621.300393688772,278.218823816645,0.3284493,500
621.816034424879,278.297927793207,0.3277167,515
621.816034424879,278.297927793207,0.3277167,515
622.097293008209,277.928775902585,0.3277167,515
622.097293008209,277.928775902585,0.3277167,516
622.519180883206,274.949192785424,0.3384615,531
623.222327341533,269.675594347972,0.345055,532
624.159855952635,264.11194799646,0.345055,546
624.159855952635,264.11194799646,0.345055,546
625.050508133183,258.838349559008,0.345055,546
626.081789605396,254.566734824671,0.3504274,546
625.050508133183,258.838349559008,0.345055,547
626.081789605396,254.566734824671,0.3504274,547
626.972441785943,252.193615527818,0.3601954,562
626.972441785943,252.193615527818,0.3601954,562
628.097476119266,250.189648121586,0.3733822,562
629.41001617481,248.660304574725,0.380464,562
631.003814813684,248.02747276223,0.3807082,562
628.097476119266,250.189648121586,0.3733822,578
