X,Y,Pressure,Time
599.08096560564,232.364885402997,0.2129426,0
599.08096560564,232.364885402997,0.2910867,1
599.08096560564,232.364885402997,0.3387057,15
599.08096560564,232.364885402997,0.3387057,15
599.08096560564,232.364885402997,0.4041514,15
599.08096560564,232.364885402997,0.4041514,16
599.08096560564,232.364885402997,0.4500611,30
599.08096560564,232.364885402997,0.4793651,31
588.955656605731,231.732053590503,0.5040293,46
591.908871730705,230.730069887387,0.4954823,46
591.908871730705,230.730069887387,0.4954823,46
588.955656605731,231.732053590503,0.5040293,47
582.017944883572,236.372820215461,0.5169719,61
585.627430036317,233.736020996735,0.5106227,61
585.627430036317,233.736020996735,0.5106227,61
582.017944883572,236.372820215461,0.5169719,62
573.205175939207,245.469777520066,0.5296704,77
575.455244605853,242.569298379467,0.5296704,77
578.549089022492,239.378771324808,0.5235654,77
578.549089022492,239.378771324808,0.5235654,77
573.205175939207,245.469777520066,0.5296704,78
575.455244605853,242.569298379467,0.5296704,78
571.376995147557,250.189648121586,0.5201465,93
571.798883022553,248.106576738792,0.5296704,93
571.798883022553,248.106576738792,0.5296704,93
571.376995147557,250.189648121586,0.5201465,94
571.376995147557,251.824463637196,0.5045177,108
572.31452375866,252.931919309061,0.4901099,109
574.33021027253,253.485647144993,0.4754579,124
576.861537522507,253.485647144993,0.4622711,125
580.002258369701,253.485647144993,0.4522589,140
583.517990661336,252.009039582507,0.4522589,156
587.268105105747,250.110544145024,0.4522589,156
590.877590258492,247.73742484817,0.4522589,171
590.877590258492,247.73742484817,0.4522589,171
594.112063966796,245.100625629444,0.4522589,171
596.877773369549,242.094674520096,0.4534799,171
599.08096560564,239.115091402936,0.4551893,171
600.674764244514,236.18824427015,0.4590965,171
594.112063966796,245.100625629444,0.4522589,172
596.877773369549,242.094674520096,0.4534799,172
599.08096560564,239.115091402936,0.4551893,186
600.674764244514,236.18824427015,0.4590965,187
601.799798577837,233.841492965484,0.4620269,202
601.799798577837,233.841492965484,0.4620269,202
602.409192175054,232.101205481124,0.4683761,202
602.409192175054,232.101205481124,0.4683761,203
602.315439313944,231.46837366863,0.5494506,218
602.596697897275,230.835541856136,0.5318682,218
602.596697897275,230.835541856136,0.5494506,218
602.596697897275,231.099221778008,0.4952381,218
602.596697897275,231.099221778008,0.4952381,218
602.596697897275,230.835541856136,0.5318682,219
602.596697897275,230.835541856136,0.5494506,233
602.315439313944,231.46837366863,0.5494506,234
600.112247077853,235.660884426405,0.543834,249
601.424787133396,233.182293160802,0.543834,249
601.424787133396,233.182293160802,0.543834,249
600.112247077853,235.660884426405,0.543834,250
597.768425550096,242.015570543535,0.5567766,265
598.799707022309,238.745939512314,0.5506716,265
598.799707022309,238.745939512314,0.5506716,265
597.768425550096,242.015570543535,0.5567766,266
597.065279091769,245.206097598193,0.558486,280
597.065279091769,245.206097598193,0.558486,280
597.065279091769,248.106576738792,0.5587302,280
597.065279091769,250.558800012207,0.5587302,280
597.065279091769,248.106576738792,0.5587302,281
597.065279091769,250.558800012207,0.5587302,281
598.377819147313,252.562767418439,0.5538462,296
598.377819147313,252.562767418439,0.5538462,296
600.299752800073,254.013006988739,0.542613,296
602.73732718894,254.935886715293,0.523077,296
605.643665883358,255.120462660604,0.4949939,296
600.299752800073,254.013006988739,0.542613,311
602.73732718894,254.935886715293,0.523077,311
605.643665883358,255.120462660604,0.4949939,311
609.065645313883,255.120462660604,0.4539683,327
609.065645313883,255.120462660604,0.4539683,327
614.643940549944,253.485647144993,0.3916972,327
614.643940549944,253.485647144993,0.3916972,328
619.472212897122,251.481679738762,0.2620269,343
619.472212897122,251.481679738762,0.2620269,343
623.737968077639,249.18766441847,0.04273504,343
623.737968077639,249.18766441847,0.04273504,344
623.6,249.4,0.5,358
623.737968077639,249.18766441847,0,358
645.254249702445,208.370012512589,0.2324786,436
645.254249702445,208.370012512589,0.3221001,437
645.254249702445,208.370012512589,0.3638584,437
633.535142063662,221.369432660909,0.5311356,452
636.582110049745,216.095834223457,0.4969475,452
639.394695883053,212.193371379742,0.4517705,452
645.254249702445,208.370012512589,0.4083028,452
645.254249702445,208.370012512589,0.4083028,452
639.394695883053,212.193371379742,0.4517705,453
636.582110049745,216.095834223457,0.4969475,468
633.535142063662,221.369432660909,0.5311356,469
631.097567674795,226.563927121799,0.5538462,483
629.597521897031,231.283797723319,0.5631258,484
629.175634022034,235.291732535783,0.5660562,499
629.175634022034,238.297683645131,0.5660562,500
630.019409772027,241.567314676351,0.5648352,515
630.019409772027,241.567314676351,0.5648352,515
631.613208410901,244.916049684133,0.56337,515
631.613208410901,244.916049684133,0.56337,516
633.863277077548,247.658320871609,0.557265,530
633.863277077548,247.658320871609,0.557265,530
636.675862910855,249.846864223151,0.543834,530
636.675862910855,249.846864223151,0.543834,531
639.722830896939,251.297103793451,0.5233212,546
639.722830896939,251.297103793451,0.5233212,546
642.957304605243,252.009039582507,0.5020757,546
642.957304605243,252.009039582507,0.5020757,547
646.191778313547,252.193615527818,0.4805861,577
649.098117007965,252.193615527818,0.4610501,577
651.535691396832,251.481679738762,0.4466422,577
653.457625049593,250.031440168462,0.4444444,577
654.863917966247,248.106576738792,0.4444444,593
654.863917966247,248.106576738792,0.4444444,593
655.567064424573,245.918033387249,0.4476191,593
655.567064424573,245.918033387249,0.4476191,594
655.754570146794,243.834962004456,0.4510379,608
655.754570146794,241.830994598224,0.4605617,609
654.16077150792,239.299667348247,0.4879121,624
655.473311563463,240.275283059175,0.4737485,624
655.473311563463,240.275283059175,0.4737485,624
654.16077150792,239.299667348247,0.4879121,625
652.332590716269,238.745939512314,0.5013431,640
649.988769188513,238.561363567003,0.5125763,641
640.425977355266,239.642451246681,0.5338218,655
643.75420392468,238.825043488876,0.5286936,655
647.082430494095,238.561363567003,0.521856,655
647.082430494095,238.561363567003,0.521856,655
640.425977355266,239.642451246681,0.5338218,656
643.75420392468,238.825043488876,0.5286936,656
634.753929258095,241.936466566973,0.5211233,671
