X,Y,Pressure,Time
596.033997619556,277.295944090091,0.2078144,0
596.033997619556,277.295944090091,0.1728938,1
596.033997619556,277.295944090091,0.1728938,1
596.033997619556,277.295944090091,0.2078144,1
583.799249244667,266.485067293313,0.3663004,16
586.65871150853,266.564171269875,0.3562882,16
589.190038758507,267.197003082369,0.3431014,16
591.486983855708,268.119882808924,0.3286935,16
593.408917508469,269.200970488601,0.3155067,16
594.955839716788,270.387530137028,0.2910867,16
596.033997619556,277.295944090091,0.1904762,16
596.033997619556,277.295944090091,0.1904762,16
596.033997619556,277.295944090091,0.2188034,16
596.127750480667,271.494985808893,0.2656899,16
596.643391216773,272.470601519822,0.2373626,16
596.033997619556,277.295944090091,0.2188034,17
596.643391216773,272.470601519822,0.2373626,31
596.127750480667,271.494985808893,0.2656899,32
594.955839716788,270.387530137028,0.2910867,47
593.408917508469,269.200970488601,0.3155067,48
591.486983855708,268.119882808924,0.3286935,62
589.190038758507,267.197003082369,0.3431014,63
586.65871150853,266.564171269875,0.3562882,78
583.799249244667,266.485067293313,0.3663004,79
577.658436841945,267.856202887051,0.3909646,94
580.799157689139,266.485067293313,0.3775336,94
580.799157689139,266.485067293313,0.3775336,94
577.658436841945,267.856202887051,0.3909646,95
571.376995147557,273.472585222938,0.407326,109
574.423963133641,270.308426160466,0.4,109
574.423963133641,270.308426160466,0.4,109
571.376995147557,273.472585222938,0.407326,110
566.642475661489,281.488454847865,0.417094,126
568.75191503647,277.295944090091,0.4117216,126
564.533036286508,289.768004394665,0.4234432,141
564.533036286508,293.301315347758,0.4236874,141
564.533036286508,296.307266457106,0.4236874,141
565.142429883725,285.760069582202,0.4217338,141
565.142429883725,285.760069582202,0.4217338,141
566.033082064272,298.574913785211,0.4234432,141
568.142521439253,300.130625324259,0.4200244,141
564.533036286508,289.768004394665,0.4234432,142
564.533036286508,293.301315347758,0.4236874,156
564.533036286508,296.307266457106,0.4236874,157
566.033082064272,298.574913785211,0.4234432,172
568.142521439253,300.130625324259,0.4200244,173
570.908230842006,300.868929105503,0.4112332,187
570.908230842006,300.868929105503,0.4112332,187
574.423963133641,300.868929105503,0.3919414,187
574.423963133641,300.868929105503,0.3919414,188
578.455336161382,300.130625324259,0.384127,203
578.455336161382,300.130625324259,0.384127,203
582.908597064119,297.862977996155,0.3777778,203
582.908597064119,297.862977996155,0.3777778,204
587.361857966857,294.857026886807,0.3738706,219
587.361857966857,294.857026886807,0.3738706,219
591.908871730705,290.479940183721,0.3704518,219
595.565233314005,286.313797418134,0.3675214,219
591.908871730705,290.479940183721,0.3704518,220
595.565233314005,286.313797418134,0.3675214,220
598.471572008423,281.857606738487,0.3606838,234
598.471572008423,281.857606738487,0.3606838,234
600.487258522294,277.480520035401,0.348718,234
601.190404980621,273.947209082308,0.3379731,234
601.518539994507,270.493002105777,0.3379731,234
600.487258522294,277.480520035401,0.348718,250
601.190404980621,273.947209082308,0.3379731,250
601.518539994507,270.493002105777,0.3379731,250
601.190404980621,265.931339457381,0.3528694,266
601.518539994507,267.750730918302,0.3406594,266
601.518539994507,267.750730918302,0.3406594,266
601.190404980621,265.931339457381,0.3528694,267
599.690359202856,264.375627918333,0.407326,281
600.393505661184,264.850251777703,0.3821734,281
600.393505661184,264.850251777703,0.3821734,281
599.690359202856,264.375627918333,0.407326,282
598.471572008423,264.929355754265,0.4197802,297
599.08096560564,264.375627918333,0.4175824,297
599.08096560564,264.375627918333,0.4175824,297
598.471572008423,264.929355754265,0.4197802,298
596.737144077883,269.754698324534,0.4197802,312
597.674672688986,266.854219183935,0.4197802,312
597.674672688986,266.854219183935,0.4197802,312
596.737144077883,269.754698324534,0.4197802,313
594.815210425123,279.669063386944,0.4241758,328
595.752739036225,274.131785027619,0.4212454,328
595.752739036225,274.131785027619,0.4212454,328
594.815210425123,279.669063386944,0.4241758,329
594.346446119572,284.942661824397,0.4258852,344
594.346446119572,284.942661824397,0.4258852,344
594.346446119572,289.477956480605,0.4302808,344
594.346446119572,289.477956480605,0.4302808,345
594.533951841792,293.222211371197,0.434188,359
594.533951841792,293.222211371197,0.434188,359
596.127750480667,295.674434644612,0.43663,359
598.471572008423,298.047553941465,0.4412698,359
596.127750480667,295.674434644612,0.43663,360
598.471572008423,298.047553941465,0.4412698,360
601.706045716727,300.209729300821,0.4466422,375
601.706045716727,300.209729300821,0.4466422,375
605.549913022248,301.396288949248,0.4527473,375
605.549913022248,301.396288949248,0.4527473,376
610.612567522202,301.396288949248,0.4573871,391
610.612567522202,301.396288949248,0.4573871,391
616.753379924925,300.578881191443,0.4605617,391
624.01922666097,297.309250160222,0.4649573,391
