X,Y,Pressure,Time
592.190130314036,181.632868434706,0.08351649,0
592.190130314036,181.632868434706,0.1357753,1
592.190130314036,181.632868434706,0.1360195,1
592.190130314036,181.632868434706,0.1452992,16
592.190130314036,181.632868434706,0.1452992,16
592.190130314036,181.632868434706,0.1452992,16
592.190130314036,181.632868434706,0.1452992,17
592.190130314036,181.632868434706,0.1660562,31
592.190130314036,181.632868434706,0.1660562,31
592.190130314036,181.632868434706,0.1916972,31
592.190130314036,181.632868434706,0.1916972,32
593.830805383465,180.894564653462,0.2139194,47
593.924558244575,180.815460676901,0.2322344,48
594.018311105686,180.525412762841,0.2862027,63
594.018311105686,180.63088473159,0.2556777,63
594.018311105686,180.63088473159,0.2556777,63
594.018311105686,180.525412762841,0.2862027,64
594.018311105686,180.182628864406,0.345055,78
594.018311105686,180.446308786279,0.3174603,78
594.018311105686,180.446308786279,0.3174603,78
594.018311105686,180.182628864406,0.345055,79
594.018311105686,179.523429059725,0.3641026,94
594.018311105686,179.892580950346,0.3592186,94
594.018311105686,179.892580950346,0.3592186,94
594.018311105686,179.523429059725,0.3641026,95
593.408917508469,178.70602130192,0.3692308,109
593.830805383465,179.075173192541,0.3663004,109
593.830805383465,179.075173192541,0.3663004,109
593.408917508469,178.70602130192,0.3692308,110
592.893276772362,178.363237403485,0.373138,125
590.877590258492,177.624933622242,0.4021978,141
591.721366008484,177.809509567553,0.389011,141
592.330759605701,177.994085512864,0.3794872,141
585.627430036317,177.176677755058,0.4324786,156
587.268105105747,177.176677755058,0.4307692,156
588.674398022401,177.25578173162,0.4229548,156
589.893185216834,177.440357676931,0.414652,156
589.893185216834,177.440357676931,0.414652,156
585.627430036317,177.176677755058,0.4324786,172
587.268105105747,177.176677755058,0.4307692,172
588.674398022401,177.25578173162,0.4229548,172
579.861629078036,178.257765434736,0.4346764,203
582.017944883572,177.25578173162,0.4332112,203
583.799249244667,177.176677755058,0.432967,203
562.095461897641,206.260573137608,0.4959707,219
562.095461897641,208.449116489151,0.4959707,219
562.376720480972,203.729245887631,0.4937729,219
562.704855494858,210.18940397351,0.4959707,219
563.314249092074,200.538718832972,0.4869353,219
564.908047730949,197.005407879879,0.4778999,219
567.158116397595,193.182049012726,0.4686203,219
569.689443647572,189.174114200262,0.4586081,219
572.40827661977,185.53533127842,0.4493285,219
575.127109591968,182.344804223762,0.4417582,219
577.658436841945,179.998052919095,0.4368742,219
577.658436841945,179.998052919095,0.4368742,219
575.127109591968,182.344804223762,0.4417582,220
572.40827661977,185.53533127842,0.4493285,234
569.689443647572,189.174114200262,0.4586081,235
567.158116397595,193.182049012726,0.4686203,250
563.314249092074,200.538718832972,0.4869353,266
564.908047730949,197.005407879879,0.4778999,266
562.376720480972,203.729245887631,0.4937729,281
562.095461897641,206.260573137608,0.4959707,282
562.095461897641,208.449116489151,0.4959707,297
562.704855494858,210.18940397351,0.4959707,298
564.298654133732,211.455067598498,0.4920635,313
564.298654133732,211.455067598498,0.4920635,313
566.548722800378,212.272475356304,0.4866911,313
566.548722800378,212.272475356304,0.4866911,328
569.173802911466,212.536155278176,0.4742369,344
569.173802911466,212.536155278176,0.4742369,344
572.080141605884,212.536155278176,0.4620269,344
572.080141605884,212.536155278176,0.4620269,359
575.220862453078,212.272475356304,0.4551893,375
575.220862453078,212.272475356304,0.4551893,375
578.549089022492,211.006811731315,0.4529915,375
581.924192022462,209.081948301645,0.4512821,375
585.0180364391,206.919772942289,0.4495727,375
578.549089022492,211.006811731315,0.4529915,376
581.924192022462,209.081948301645,0.4512821,391
585.0180364391,206.919772942289,0.4495727,406
587.971251564074,204.177501754814,0.4442002,422
587.971251564074,204.177501754814,0.4442002,422
590.40882595294,201.171550645466,0.4373626,422
590.40882595294,201.171550645466,0.4373626,423
592.190130314036,198.007391582995,0.4302808,438
592.190130314036,198.007391582995,0.4302808,438
593.408917508469,194.632288583026,0.4224664,438
593.408917508469,194.632288583026,0.4224664,439
594.205816827906,191.257185583056,0.415873,453
594.205816827906,191.257185583056,0.415873,453
594.533951841792,183.636835840938,0.4136752,453
594.533951841792,185.719907223731,0.4136752,453
594.533951841792,188.277602465896,0.4139194,453
594.533951841792,188.277602465896,0.4139194,454
594.533951841792,185.719907223731,0.4136752,469
594.533951841792,183.636835840938,0.4136752,470
594.205816827906,180.261732840968,0.43663,484
594.533951841792,180.894564653462,0.4273504,484
594.533951841792,182.002020325327,0.4180708,484
594.533951841792,182.002020325327,0.4180708,484
594.205816827906,180.261732840968,0.43663,500
594.533951841792,180.894564653462,0.4273504,500
594.018311105686,179.998052919095,0.4405372,516
593.221411786248,180.261732840968,0.4471307,531
593.502670369579,179.892580950346,0.4471307,531
593.830805383465,179.892580950346,0.4446886,531
592.705771050142,181.632868434706,0.4446886,547
589.190038758507,194.711392559587,0.4725275,548
589.986938077944,190.729825739311,0.4617827,548
591.018219550157,186.98557084872,0.4507937,548
591.908871730705,183.90051576281,0.4446886,548
591.908871730705,183.90051576281,0.4446886,548
591.018219550157,186.98557084872,0.4507937,563
589.190038758507,194.711392559587,0.4725275,564
589.986938077944,190.729825739311,0.4617827,564
588.58064516129,202.279006317331,0.4940171,578
588.58064516129,205.364061403241,0.5032967,578
588.674398022401,198.719327372051,0.4847375,578
588.674398022401,198.719327372051,0.4847375,578
588.955656605731,207.921756645405,0.5064713,578
588.58064516129,202.279006317331,0.4940171,594
588.58064516129,205.364061403241,0.5032967,594
